height,length
34.33483754701714,47.97754973248268
31.249846437529133,51.26130874877063
26.035047628508522,42.69971416077016
36.828479500341565,51.403520898198714
26.768614547825845,47.032623422129355
19.199156100638675,42.31001391335917
39.5131917864075,52.27721456968498
27.434790757081593,49.28957908984854
25.554272123854773,41.21868309965566
35.19259168027051,51.65167957772376
23.43888019763309,48.31948438622495
21.631491544576054,40.175723228210806
39.715031584046024,49.50687575731332
23.607263078212284,47.54433313229204
21.398891249761807,41.018085658699086
39.96181181926222,52.025535362234734
28.377681441245134,46.70571316963045
21.315197192674116,41.97350193996048
41.46148998654098,47.93762750434859
24.804606357535842,47.867078879027666
24.02810390234033,43.06143423893293
40.97066022637421,50.21186149821566
26.481215505668906,48.28614622100781
24.295885851924595,43.142809820807074
36.72865253219031,51.062879718888915
23.956330226286006,45.04509483637659
20.851819100284814,43.07621023055904
39.902791818118466,49.166370648316374
25.87239218492616,51.18330296243194
22.156534349991233,41.797322312229625
35.04912637008059,54.20551927530784
25.61561829800279,51.80854230298933
25.86843297395076,43.621789552851475
37.18528052538869,46.98239597457079
25.98639797878438,49.478172899414375
22.49194600834961,41.509544260250266
38.65241836151439,49.148765033222375
26.608146701621525,46.1730495496622
22.00267528562635,38.53463178511497
38.96636398989769,49.03787715741274
20.124248247639997,48.17840303253485
24.7035615711172,41.12365873915462
41.75106839247442,49.438028668013914
25.448898573715322,47.169658969006264
18.53639347045397,37.81351224820826
41.589166427415385,52.626845966125714
24.865479821336702,45.900007077143755
22.36830163569915,40.24617609902358
36.199444572727636,50.93982904653176
24.04139485490517,47.44397671008629
23.78486665145842,38.04626272100353
37.897577175683566,48.73810968072302
23.557893928591586,51.378872290954114
23.537519648770864,39.54576069756939
39.34397108357779,51.078190930205736
28.007085382725542,45.41096981761605
23.588676202818256,40.62621007207132
38.25865100129089,52.031877349200904
25.84658449372239,47.34999070775548
24.175494411306687,42.31213125713471
37.42874820170806,48.301917886532806
27.658194781849392,46.78717862877727
25.123886936681703,40.59420287137375
39.211563110254865,49.40084984001414
26.6139050390699,45.77295028914696
21.125764939960387,43.63709828507711
41.26568509826635,51.7495873177969
24.003805832500483,46.449898043796104
22.44332439235805,42.13920934164311
38.66337009919873,45.20522526480291
24.222044160730942,47.86984491008138
20.81012864414311,39.88891479483561
38.18217885544585,49.66808000047692
26.107700974185075,50.59647914626879
22.317643413118894,39.09323395433016
36.59193399376911,49.8999014025983
26.86387826992656,49.43738189602382
22.69155094097695,38.97962090675412
39.71110831757252,49.529924338235155
27.104041294518836,46.347848591377044
22.848028631057357,46.158393294722984
40.18104617001,51.74644275582701
24.696540265706158,48.238960219035285
21.91463972784224,40.53579287179748
38.12886939040695,49.85617304864165
23.73919953398198,48.81797797072677
24.08364422159145,42.13976514148032
35.997797539509506,50.61542224184536
24.767483122835227,48.48673384273307
25.01619571172595,39.58919769361884
37.67954171608196,48.674917632948166
24.890292454100603,50.74674677423848
20.917091516437903,39.232106346684425
41.12106997049535,49.23253966324195
24.281081162992344,46.73817040010683
21.78731772811467,40.850557876920696
36.47386622045677,45.70043417833225
28.24891144371114,47.637501727851394
24.425824707435424,39.224510346520766
39.56760109277213,49.22069150613158
24.914125255696938,48.34179811063932
19.399566443380948,42.993291200876904
40.2575685885337,51.42612266763485
28.446611409123683,48.97101786713674
21.478930107944898,38.20462716957417
36.29332827187331,47.41701442936776
28.061149019095385,45.36540723001468
23.24868695147389,40.613334011493
36.57144109865375,46.196077434953835
22.58969652816019,44.306876024212265
24.166125429129348,42.2099352077384
40.615233607528985,50.670388067970045
25.88893175564827,50.24692266071695
22.432810083885546,43.89811576635364
36.6590979736613,49.444424452812264
27.088871789086745,49.20696021153478
22.918391735428532,40.379976037390094
34.79481331440168,47.99278031998241
25.829834118795134,47.74046939866548
23.114748540161482,41.503910657543116
38.0725581550411,51.914406973714584
24.42062821732319,48.67186860951675
22.02586957288094,41.750019355802905
37.62679843168007,48.85850696873073
23.342802001091982,46.98068475375578
21.354006420246726,40.91731762170681
33.677879037887514,49.9329323062555
23.120148539986502,46.03347546133867
20.97048333874419,42.98347153376908
37.66625424682842,51.72821112735239
25.512191800440654,48.41787215283259
24.53992881232827,39.82121675108798
38.97590960987962,48.428926935676245
23.888812113799847,48.65257243990739
21.738009896821872,41.12306037195362
39.47253807815375,52.588706682470516
22.82690653245583,44.70475198267567
23.031824467887976,40.34902847414505
39.457603419725515,49.55832366274365
24.878100073108605,49.018953950177774
23.895206669949115,39.373249078956995
36.545205535551375,49.82604025069978
26.942000733797745,47.377147169364385
23.206248754352295,38.68440552021019
36.0205054739535,50.332040536282946
22.899340861111995,48.79959192327997
23.642819110673944,40.78107505002302
37.950368326586364,51.0867111716288
26.377574063538418,47.12207136981277
21.245168568056627,37.306828919022685
39.14411242961444,49.91625634401332
23.89424819631703,50.37684107431037
20.72906185990054,40.858635308833406
38.35367648229209,48.2717645809275
28.155301592651576,44.73387141709021
24.508705366622028,40.92045543390419
39.40537838205027,51.688997314017854
23.73597970281979,46.757106898901704
21.986988851062584,41.65744513168411
32.685622256099826,52.17660255117993
21.717496565988693,49.15623465379919
25.02551452171652,40.86701896988383
38.02993831797118,53.41552187272939
26.133735056390474,45.29367288738611
25.76495682353871,39.795625886891514
39.43904808576913,51.554590729438566
26.047244718792196,45.46808271131762
25.037324483099926,39.60417311392235
39.37757376051996,51.18382754962623
26.477697085664584,49.975719427393926
21.995087844683745,38.77009142643059
39.229892992217366,47.536071478103665
26.8090910773439,50.47866657257991
22.930581156799356,39.310989230713666
39.427131611543956,50.82411933505274
23.798171566171085,49.05985945008829
18.754300104525168,40.72444011233574
37.756695803778435,52.81183689995467
26.904043983299886,47.06317207839195
25.07124465110013,42.798306254121144
38.520409613919036,49.857629590183386
24.831181630697195,48.646565200591226
19.687549736795216,40.41846956918292
39.73545495119481,51.117493312842065
23.72337827387297,49.21375779902744
23.71319445172777,40.39071323982172
37.21474377847127,49.79189263784239
23.81344807763751,48.76189593811736
20.006372243071652,39.73419312545314
39.0390275186859,48.12285780118981
25.22420199849392,47.83225314017463
21.171477840627883,38.78591354513725
36.078754501940175,50.9033520278744
27.546751469301064,47.251682808156744
22.96263978333409,42.787780876423746
37.72360384526667,48.85364848118743
26.24404474024196,45.03877629825976
21.107939179575677,38.91885986377207
37.01992420797402,49.49267882822092
27.820708488931363,48.83188603530607
23.475057210260278,41.197652650050756
38.72686382373172,50.85110983206688
28.82979915318959,46.55665309876013
22.600860557403223,41.541211053081426
38.4231930076697,49.230250851836395
23.75933998929312,49.51670982123447
23.798380215079934,39.71295594941385
40.7613194709387,55.49023090265398
24.525981760648282,50.58398827826079
22.87534259627011,39.78808185347388
39.28903310828889,52.11690132243349
25.815711932326366,49.27677036977273
22.093386408495224,39.26318578540451
36.5472466599409,49.049076536659776
26.545127029328288,48.05551440597177
21.717415792203386,38.98189118096312
34.27950006938827,47.88209900023178
23.314484008247582,48.04613091387378
20.952400467959883,41.07009245208192
38.82407103122244,50.7585662176595
22.135631947873588,47.49491228472964
23.608589376137058,39.35953832489755
38.16555079768721,50.759983075953656
26.635033754334373,48.44172361282505
22.42049634346084,38.44816646314132
39.343408318269795,51.513461173337674
23.231810663127497,47.023390655096904
24.05643426390635,42.887754782143006
36.8337325435316,48.802901603323335
22.96154100297636,49.15148698422099
20.38584851122866,38.154778765062446
40.71629818246472,50.633686531974085
26.3529033198937,48.534448977831175
22.711525995828627,43.679889814254466
37.50800494999098,52.377191290407794
27.9024173013991,48.202885888640104
21.722980348080988,42.17066266789016
35.231132217760354,55.88573041890409
27.007448996400715,48.47340697898996
21.794057155180035,39.501198932076505
36.32224850178606,51.85979643838299
26.70157059308511,50.44268513107105
21.227264670467793,41.976504776468765
36.978337794381105,48.89282677977557
25.33677176926381,50.85720090301472
24.216894067313998,39.52339760242773
38.185581320704806,47.17218196406188
27.090171389862345,48.01986455219185
24.86442094074549,41.26190359403653
40.490488942629455,48.77734441965319
25.537919361411515,49.29971051350802
22.38646416121823,40.72612006276304
37.83224996251632,51.40563416129538
24.83900292097606,46.113376329676
25.719076347721973,39.985088047842375
37.30364504616781,48.79179339380726
27.113833829025545,46.833638876184985
25.164939598051724,39.38320175462068
38.151407545564446,49.073548657206544
30.240852285825156,46.89608840902594
23.85920541893032,42.138523975578835
39.57805274697767,52.350903042874776
25.549007466782378,47.356895081962605
18.903000856666754,43.804410784441224
40.848445289077546,50.20804032049831
23.494260531321615,50.888778726428704
26.161032918332406,39.37441316294766
38.93619093162011,48.97995214818088
25.02174261377725,47.61264919611399
19.9399380627351,37.88244983440462
39.689815803290635,50.26166923068512
24.60443076011819,49.21555895014599
22.22757465689945,41.57939955780176
35.46927002084334,50.309599736604646
26.155833969236955,49.133257521419026
24.892913505578473,40.015443507796626
37.83916636332713,49.57625022147404
27.10517143636647,47.2345500302098
21.53389465545715,37.45068663636828
38.48517897927947,47.48593665354502
22.255049270853778,49.92849110150385
24.446135361017618,37.45451562254291
37.96625086198507,50.99790410141407
25.003856348097003,46.60669807184501
22.703077505127943,40.57862051431784
36.224655236103125,46.56847533794864
25.868641370115046,45.71054404168803
25.034286146472535,41.20218472000161
34.52844000909148,49.304092237443456
23.838069678160537,46.40115938334567
20.994354594119432,39.77546281781847
38.02252515716283,49.693814494735534
23.879230177121137,48.35001575198656
23.25920340162567,40.88759874429257
37.48073254933048,49.03036245709732
23.315386513956888,46.096608289490874
23.720445458562345,39.78976971929687
36.94489992761271,52.114789332271855
26.88059499841815,49.87892034561361
22.993548500740747,42.30694048644738
40.92973768777431,46.35906813815377
23.309635445811274,45.381823450184136
21.982979694567224,41.871192474351496
39.04072418593557,46.26704953089418
28.063970579994717,45.80682840166093
24.871993001755243,41.908621036283975
40.0683117150041,48.50556709794277
26.770684377426576,51.14052022368841
23.824231525467322,43.84130236944633
36.534477307578086,49.73956232687554
27.650333577091352,48.71574464646711
25.729531799950667,38.35761525447971
36.64247757587453,51.01145885812807
26.431015537710255,48.346717604234776
23.401428199526716,39.12301926082628
37.987378193933445,52.10242946971338
27.288462492259516,48.0918605186137
23.246368793624733,39.971934903139584
39.37914728208128,47.97475481128727
24.53803699722373,51.824983590855005
20.141218769598645,41.554336674229354
37.3314940994273,49.40829874797898
28.019514132308586,44.79555949885201
23.20094638398302,40.79992583389632
36.081302789080446,48.843125084324484
25.717280165749536,48.57159924395891
21.3825691725186,38.549359965589275
36.47254044795601,50.277793437996735
23.248008573140375,48.09607845651922
22.3503521394393,37.62252999674986
38.01250530313743,50.96435220973276
27.31143388833985,44.0866386670671
24.39091201863863,39.08918956393593
35.477750369193124,49.865912662729194
26.97729276642812,47.57175666977184
20.87182233931581,38.078064620067025
39.575877626457206,47.5322503688871
28.52120566563122,43.36553964152142
21.1506651252671,41.04902462617208
36.73331195572709,48.56909973473669
25.02970386115516,50.31999495563289
21.208381263063238,43.12852302293055
37.9100794198915,52.0355261570306
26.274377413727546,46.89268108812033
24.351135794042435,42.74000729142849
38.09378412649488,52.24861338612017
26.3407999288238,49.20375259263945
19.27018849183225,42.71673412621224
36.53875171983529,47.53453099653641
24.2434037108018,47.77638602174268
23.116033261511625,40.88809020858589
37.77517985468454,49.663690901064975
24.15671102383604,47.19377323956891
22.799076808246127,38.16882961212179
40.292533797872785,51.964383012814935
26.375105878669252,47.721067332260205
23.137462650158877,43.025135174001534
35.423459098394105,52.30915959487147
27.01744283177516,51.61981559343058
23.45463504200956,40.482463908652996
38.77902474261338,51.54967436118959
29.280577191258104,44.88827709052886
22.764139588772053,38.910866977671645
36.73964681976168,48.65548075666336
26.251369666762415,54.36989641807594
23.378709869192495,42.24778520927756
39.054936698322635,52.316023487744985
27.831166453442005,46.960000234882976
21.13069491585311,40.1054893220919
39.17581415122299,50.090778970491456
27.15409178216906,47.93845630124858
21.152874672564472,39.565389991354564
39.11673180645941,53.55425625070046
26.111147139496598,48.19577325548689
19.77824268882474,40.31276836593726
38.470308892413605,49.22297522117896
23.846523332744322,51.37688369315357
21.07254608839333,41.0000154732944
36.836990761384776,51.354794904994904
24.021508859528556,45.14376131899634
25.168478961470704,37.962809248234365
38.215325623562144,52.36507544078271
23.2152749375513,48.276779078701445
22.52877871883023,44.80708402664937
36.201450902998204,47.39872278728296
23.45964819112015,49.34897796928019
23.278265763339167,38.60825843452249
35.93161206061975,48.74840747973793
23.596683341021503,47.69547308659706
21.271406168311866,41.909575153821756
37.70485994148749,46.648937156011726
23.59519745266327,49.25377188786414
22.517788693200988,39.05560534724815
37.482530690298724,45.11790954641599
28.552968113589618,48.61179131898669
20.327383942414567,40.52149513819541
39.95414841443941,50.352895875199536
25.328156719109337,48.77704474297928
20.720852464194405,41.82985210607186
39.69435861531142,49.358044561346595
25.431688592111644,49.57574075447428
25.126198615645208,39.3581696906646
36.98151796447512,52.525923905799715
27.118746872793086,46.27291711113532
25.096792259015576,38.068253526498694
34.89520127174184,52.246425988318244
27.530785912385248,50.048049745615124
24.25970851028092,43.40773900696606
38.10410674779085,48.48890707338662
23.0710196527096,47.672331635480106
22.17456112418296,42.71219125879641
35.7117548646736,50.72612100778464
27.800527634970383,49.33144792523861
23.66483424800773,37.8568379185658
37.54172217585993,49.35047444404772
23.559490852980026,49.370348708221734
24.5567720264368,41.91641724721128
35.174676393849026,50.93990050524059
24.771313860246973,47.575385756678344
18.915376053820328,41.51477219701878
38.908632001776944,48.34851053566656
24.974678557132243,48.81716136148654
22.85694864559669,42.18960394629624
38.32005063543324,48.78946531547568
24.994914077760562,45.98945909277325
24.657225884996095,40.401096590131054
35.81755673115579,50.8152718409622
26.061685421987004,47.51053163148304
20.01051497860675,42.36831262073709
36.147819476078695,51.57855329127675
28.666728226921393,49.64387650233947
22.28310838988692,39.07210924393207
40.008660297695144,47.83868475879588
29.43967538109339,50.57049014135153
19.027377992114253,41.350410002193044
39.332374053892636,48.356775808757156
28.398659611920717,50.132369902543594
21.458918572204603,38.90231590719411
35.41012955429813,51.57967522428429
26.213488695185017,46.96089505607045
21.967047734148505,42.782969643219516
37.894170244050365,49.66415334481302
25.85079210530479,49.010723212778856
24.905201166105375,41.22281179713738
38.70702239857679,52.890267936212865
28.336352776035934,50.11030340291832
21.238767117491292,38.825245498843756
39.141180992077956,52.14196472927614
25.51733083703791,46.01724420511075
22.071705951835316,39.71581140910346
37.36831263183583,49.56398793529341
25.30114001113728,49.59144923258607
22.03816103311758,43.67908657391368
37.91752685505594,48.73071718530745
25.85419696344829,47.76437417033928
18.679438013178636,40.203037003724745
35.353379467609074,47.98458779998724
25.838590512279918,49.88313640086839
23.798375858962206,40.596987610849986
38.11908910835097,48.234636516586704
25.32043510019435,49.02742919423481
24.310552187816484,40.533082968762585
39.90756445418862,49.299230386123874
27.814450445606077,50.666836447038726
23.417859742629734,41.03564004300458
36.02424081843685,50.13311962621606
23.897966397846062,46.634437523086156
25.561056056224206,40.8089938973081
37.028603847258225,52.51030764106527
27.249195824575853,46.455542417007685
23.718521682050238,44.19936121509472
36.63323211866849,50.21865820514636
28.316984036447742,48.734956485352534
20.405799188167755,41.597962448531135
37.197668021943194,49.781891188528014
25.812120447820487,47.03815161225186
23.058533770944766,43.09324762588828
38.951528182626554,50.36809162204054
27.580964021669985,47.94015460215363
23.058782618184853,39.057358077148166
37.160390974081785,50.90499154507892
25.60316445686479,46.06169451354836
24.019493887321083,36.31057114969651
36.31475280116216,51.926683615770905
23.55423042776548,46.99856935903423
19.97645770840587,41.33709042238598
37.580565929211126,52.56270171579686
27.238046380832596,50.01199353384097
23.977447220387212,41.203825827533464
36.297504277025986,50.38685008848158
25.749324594115368,48.10884810201874
21.810067752579368,39.173012560799066
39.614228394236484,50.899039712554014
26.164795065363634,48.94461502977288
21.977731587855587,44.156730083563055
39.59446588309508,49.13966903951368
23.022304635439617,48.16198932453354
24.994170111410302,40.42789547950618
36.604416676720035,43.87354600109084
28.072370566891312,49.118638398655825
26.201195950062957,40.77491359536104
41.44014851660604,45.591302304126614
21.686167201025135,47.802819459111745
22.798212088344208,40.616639538684296
37.59059830566583,49.7065177530438
24.946720068269638,48.05405366564758
25.337115782565235,40.280341727887034
35.85708319702897,53.056836010402506
25.364398885722377,47.96503723070891
21.76183655929657,42.3048761974959
36.542331207787335,46.95940913165719
24.147690471417228,49.58336506863558
21.255815548540895,41.17163275299234
37.690000529737205,50.61626759300974
26.635960553507807,47.24509526896395
22.023371038924168,40.70451589903232
36.715583745535156,48.67228455429952
25.400204427023258,48.382291827646576
19.943508314733126,38.91011943034489
38.38066639641151,48.69445748333934
24.924076471177464,47.24093278383627
24.133893475259768,38.91635099749585
39.814474166473644,51.637748923570356
26.25364163130634,47.4673773987153
21.152050160587486,38.015886696438116
35.09982928241272,47.28899264459261
26.59422733627393,48.826788068324625
20.77685967664297,39.131439118698495
40.027224349558104,50.161484941386966
25.87361202808485,48.42290188046096
23.93031218905352,40.758835299862035
38.21944648519389,54.82708095270442
24.4561454584748,44.72008591993513
23.115562070982488,40.82319914731116
37.484898606842634,50.85723338297958
25.331811903333854,48.342384204685246
24.42426847919987,41.17824642685916
39.789801931481534,45.687437083497116
25.771403565699455,47.17893924331067
20.940173412679737,39.52374921268352
38.12209032549484,49.454445373212046
24.90466300103248,49.29675311440624
24.67776171148742,41.25729455837778
40.08656518991055,49.99315594538448
26.044446430900017,49.360701389860544
25.537533083289,39.08348076918025
35.858223777631565,52.00611923425192
27.72552076326536,48.316881635423485
21.435510633936453,42.561023311023604
33.74755099741377,50.53889084309469
25.886285654631198,47.80804016015811
24.36130346884798,39.984435305282496
37.70415699610741,51.18928646389183
23.439310267894445,49.63216011361521
23.640394810353957,44.165758280135755
36.98923479075218,52.473592664792115
24.33611016991767,44.832179285834805
21.031164716725783,39.36495611431445
39.51449386842119,49.544470939228106
28.00509711101374,49.838382202739105
26.114330765627326,40.631278097393675
37.78023255888919,51.507175830763124
26.54238490174382,47.659277805925626
23.338565907182737,40.75557061437125
40.555505863358924,53.24345227107377
26.748350852320083,45.15925749169058
24.612299434172662,40.555043090859655
36.693395894050475,49.70816731754849
25.13136234463742,51.09734988322695
19.316802878391695,42.019079828589334
35.686467173021654,49.82039334943777
23.016430751714992,48.983441118076456
25.29118929566946,38.318078916353734
39.28788484271574,51.7221147184379
25.368448687534826,48.11578387426838
23.67122235006141,43.63104330362861
38.93607293835192,52.51634926252616
22.129129213321,47.11570907667314
19.435520429514376,40.71592097868193
37.29813169713595,49.186063360084866
22.5438422271051,51.94108683244741
22.812986150398483,42.61598071435223
37.53379379351916,50.728922008721305
21.93130540675144,47.384821784975706
23.39577807150561,38.41211476526887
38.505726145805696,48.90259875252773
28.539918382063313,47.82613525280636
21.03783983966018,44.0283389810499
37.512811998978236,49.91266991123694
23.786758560487723,50.15846381993948
22.851572197348638,44.1621252135061
37.93157878216352,51.2358320682477
25.682862754945987,48.524805850186105
22.80615446889365,38.383777777741294
37.1422468733609,52.23862564073029
22.74896950408975,47.70178224148073
20.95910261600757,43.51792327889796
37.0752798283624,50.7409626231507
23.853097013023007,48.2034511540182
23.05165469511815,42.09221061672028
39.75703408454039,49.2551305855899
28.76818829472888,49.720460355383814
22.951500352396597,43.01879705587571
36.77702878086047,46.43861149267574
26.215345578622635,46.92551661527025
22.842861792483035,43.14658559529431
34.82645818763011,50.90795025600385
27.313398426586662,46.82065858398461
21.706130904949685,36.486531224715705
37.40540857538599,50.47684040001935
23.40248425449433,50.13720144225544
20.565102355865733,40.00512288850561
38.491101329820395,51.39584898391321
25.278562017090145,46.798233622960346
23.264925260466804,38.114500023460444
36.23043011344573,50.15269030591601
26.78883721391739,49.56274428345922
21.297317101338784,39.47101719094692
39.51242046415906,49.885734382593604
23.699617991241045,47.70930975887817
22.7173908255565,40.748841323935586
38.08411344197763,52.69302431824925
24.598245281176787,44.18028973220622
23.311445989979013,38.23278955747023
38.473840079753316,51.351454244121264
24.15733210217802,47.42317308599241
23.679561765125587,39.024921263217315
39.83202176536857,52.40500173047244
26.130613174036476,48.47341129044318
21.900027344674463,41.49845611164693
39.012741919074024,47.94863315824312
24.356229075425116,48.40497728069659
25.392650400888655,36.6525600486023
40.26424018635463,48.490521373883034
27.44375949142612,50.204242396029564
21.511965678208558,42.680506761658464
40.669476448084865,49.43437456807481
25.534378652131146,49.430709212311676
18.71359926348169,38.20936683342728
37.87780009531881,50.00109901665363
25.090805414422036,47.73697180528764
23.121842796177944,38.835538844206425
38.62591032162151,52.91313938373494
25.914900605998014,48.209413383937154
21.734846305509823,40.824791025204135
40.073676723332625,50.63583625274946
26.053892500380606,47.634614476609414
24.42564727515353,40.71810881024968
37.693696351208175,51.126520470762706
26.843841381152266,49.89839620558145
20.44235270382967,39.6354321265228
36.53038778165272,49.747009502892055
25.88447781155138,47.47646401763374
20.694701173958787,42.25284664952868
36.878637723486854,50.44960357198721
24.780199209514052,49.65313274106471
21.197425439896993,44.335160122007224
37.5278783840482,52.03522172515616
28.217884112575277,44.93136419151631
22.343146768234405,41.03518146131012
38.45200779187765,50.90944165392802
24.953253054095175,45.21402786853881
23.630085049547073,41.47668899799967
37.63769662559703,49.527674374424286
23.082456059555305,48.23574125134743
20.37729172529554,42.17258426250029
37.05797826821905,52.81673364898482
24.361802112878916,47.511444595522406
24.13215719066487,38.849271853904526
37.07557293885361,54.9688726224619
27.1110590026697,48.91461184966654
22.485441469756122,43.63878404697918
37.64236159797524,52.1263684946757
24.521824563813727,51.08490466049149
21.661629950837487,42.152562400111925
38.685934735655344,47.6023091040933
24.361512313410184,46.36069618724862
24.927111628354684,42.435600339887785
37.15049467731182,51.08946072688782
23.366009096374643,48.20492336032234
26.634987879164065,41.73369349965043
40.71739310349517,49.46962757196615
21.872431331080534,48.3875017766698
23.595033211352806,40.687170142744634
37.6617226955005,51.792681375541065
26.420604566519728,45.76504222992734
24.33878712040846,41.640830672768615
38.652996827038365,53.82593007244529
